3.016699e-05 -1.450635e-02 3.016699e-05 1.423432e+00 
3.207887e-05 -1.398745e-02 3.207887e-05 1.509234e+00 
3.249385e-05 -1.460922e-02 3.249385e-05 1.527768e+00 
3.332379e-05 -1.483345e-02 3.332379e-05 1.564783e+00 
3.429902e-05 -1.508927e-02 3.429902e-05 1.608141e+00 
3.443509e-05 -1.512722e-02 3.443509e-05 1.614177e+00 
3.470724e-05 -1.519959e-02 3.470724e-05 1.626244e+00 
3.525153e-05 -1.534434e-02 3.525153e-05 1.650344e+00 
3.526425e-05 -1.534781e-02 3.526425e-05 1.650907e+00 
3.528970e-05 -1.535310e-02 3.528970e-05 1.652032e+00 
3.532572e-05 1.215690e-01 3.532572e-05 1.653521e+00 
3.535905e-05 1.150317e-01 3.535905e-05 1.654803e+00 
3.539340e-05 1.186601e-01 3.539340e-05 1.656126e+00 
3.543392e-05 1.172050e-01 3.543392e-05 1.657686e+00 
3.549094e-05 1.163949e-01 3.549094e-05 1.659881e+00 
3.558340e-05 1.205932e-01 3.558340e-05 1.663436e+00 
3.562775e-05 1.155334e-01 3.562775e-05 1.665143e+00 
3.566775e-05 1.237881e-01 3.566775e-05 1.666679e+00 
3.570838e-05 1.141016e-01 3.570838e-05 1.668241e+00 
3.571363e-05 1.204222e-01 3.571363e-05 1.668443e+00 
3.572414e-05 1.165962e-01 3.572414e-05 1.668847e+00 
3.574275e-05 1.216676e-01 3.574275e-05 1.669562e+00 
3.575985e-05 1.201678e-01 3.575985e-05 1.670218e+00 
3.577710e-05 1.187903e-01 3.577710e-05 1.670881e+00 
3.579556e-05 1.215196e-01 3.579556e-05 1.671590e+00 
3.582191e-05 1.182717e-01 3.582191e-05 1.672602e+00 
3.585419e-05 1.224010e-01 3.585419e-05 1.673841e+00 
3.590842e-05 1.185095e-01 3.590842e-05 1.675923e+00 
3.600994e-05 1.235502e-01 3.600994e-05 1.679818e+00 
3.620484e-05 1.203242e-01 3.620484e-05 1.687290e+00 
3.657810e-05 1.272211e-01 3.657810e-05 1.701576e+00 
3.714721e-05 -1.028893e-02 3.714721e-05 1.724975e+00 
3.780558e-05 -1.041711e-02 3.780558e-05 1.753864e+00 
3.817947e-05 -1.056886e-02 3.817947e-05 1.770269e+00 
3.862389e-05 -1.062724e-02 3.862389e-05 1.789734e+00 
3.923981e-05 -1.085682e-02 3.923981e-05 1.816657e+00 
4.042381e-05 -1.110207e-02 4.042381e-05 1.868242e+00 
4.267503e-05 -1.177237e-02 4.267503e-05 1.965733e+00 
4.304694e-05 -1.183415e-02 4.304694e-05 1.981754e+00 
4.379076e-05 -1.203402e-02 4.379076e-05 2.013755e+00 
4.480578e-05 -1.230188e-02 4.480578e-05 2.057289e+00 
4.493226e-05 -1.233654e-02 4.493226e-05 2.062702e+00 
4.518521e-05 -1.240381e-02 4.518521e-05 2.073522e+00 
4.569111e-05 -1.253834e-02 4.569111e-05 2.095134e+00 
4.570293e-05 -1.254156e-02 4.570293e-05 2.095639e+00 
4.572657e-05 -1.254563e-02 4.572657e-05 2.096647e+00 
4.573248e-05 -1.253726e-02 4.573248e-05 2.096899e+00 
4.574430e-05 -1.252413e-02 4.574430e-05 2.097402e+00 
4.575936e-05 -1.184207e-02 4.575936e-05 2.098031e+00 
4.578138e-05 1.516625e-01 4.578138e-05 2.098882e+00 
4.580332e-05 1.624129e-01 4.580332e-05 2.099678e+00 
4.583525e-05 1.477837e-01 4.583525e-05 2.100838e+00 
4.584364e-05 1.679266e-01 4.584364e-05 2.101142e+00 
4.585751e-05 1.425229e-01 4.585751e-05 2.101646e+00 
4.587380e-05 1.697688e-01 4.587380e-05 2.102237e+00 
4.588895e-05 1.429743e-01 4.588895e-05 2.102787e+00 
4.590345e-05 1.680528e-01 4.590345e-05 2.103313e+00 
4.592588e-05 1.459914e-01 4.592588e-05 2.104127e+00 
4.595597e-05 1.658807e-01 4.595597e-05 2.105219e+00 
4.600576e-05 1.485405e-01 4.600576e-05 2.107025e+00 
4.608015e-05 1.622732e-01 4.608015e-05 2.109724e+00 
4.614683e-05 1.547840e-01 4.614683e-05 2.112140e+00 
4.621058e-05 1.641127e-01 4.621058e-05 2.114448e+00 
4.626305e-05 1.539059e-01 4.626305e-05 2.116348e+00 
4.631205e-05 1.632925e-01 4.631205e-05 2.118122e+00 
4.636527e-05 1.562053e-01 4.636527e-05 2.120048e+00 
4.644561e-05 1.629720e-01 4.644561e-05 2.122955e+00 
4.652405e-05 1.583817e-01 4.652405e-05 2.125791e+00 
4.662831e-05 1.633453e-01 4.662831e-05 2.129560e+00 
4.676150e-05 1.607992e-01 4.676150e-05 2.134370e+00 
4.690604e-05 1.647239e-01 4.690604e-05 2.139586e+00 
4.704773e-05 1.634454e-01 4.704773e-05 2.144694e+00 
4.719823e-05 -6.887585e-03 4.719823e-05 2.150743e+00 
4.736853e-05 -4.865302e-03 4.736853e-05 2.157940e+00 
4.754404e-05 -7.181084e-03 4.754404e-05 2.165389e+00 
4.780681e-05 -4.879480e-03 4.780681e-05 2.176537e+00 
4.817960e-05 -7.456437e-03 4.817960e-05 2.192333e+00 
4.884424e-05 -5.026701e-03 4.884424e-05 2.220447e+00 
5.015001e-05 -7.975970e-03 5.015001e-05 2.275487e+00 
5.215233e-05 -5.582990e-03 5.215233e-05 2.359404e+00 
5.308639e-05 -8.708050e-03 5.308639e-05 2.398349e+00 
5.469846e-05 -5.025360e-03 5.469846e-05 2.465175e+00 
5.701053e-05 -9.609453e-03 5.701053e-05 2.560315e+00 
5.964502e-05 -7.010171e-03 5.964502e-05 2.667996e+00 
6.396597e-05 2.279160e-01 6.396597e-05 2.821712e+00 
7.113309e-05 2.891701e-01 7.113309e-05 3.050424e+00 
7.816072e-05 3.514996e-01 7.816072e-05 3.264115e+00 
8.735311e-05 4.367044e-01 8.735311e-05 3.528075e+00 
8.927107e-05 4.549421e-01 8.927107e-05 3.580570e+00 
9.104439e-05 4.719369e-01 9.104439e-05 3.628786e+00 
9.266097e-05 4.875249e-01 9.266097e-05 3.672181e+00 
9.562924e-05 5.164465e-01 9.562924e-05 3.750481e+00 
1.001521e-04 5.611542e-01 1.001521e-04 3.866376e+00 
1.075374e-04 6.358063e-01 1.075374e-04 4.046855e+00 
1.223078e-04 7.905376e-01 1.223078e-04 4.375916e+00 
1.518487e-04 1.117469e+00 1.518487e-04 4.912168e+00 
2.109304e-04 1.809816e+00 2.109304e-04 5.546496e+00 
3.290940e-04 3.158477e+00 3.290940e-04 5.477126e+00 
5.048547e-04 4.650022e+00 5.048547e-04 3.568007e+00 
5.281140e-04 4.776839e+00 5.281140e-04 3.231765e+00 
5.333275e-04 4.804439e+00 5.333275e-04 3.156529e+00 
5.437544e-04 4.858002e+00 5.437544e-04 3.006398e+00 
5.584042e-04 4.927775e+00 5.584042e-04 2.796990e+00 
5.709439e-04 4.982495e+00 5.709439e-04 2.619676e+00 
5.735031e-04 4.993009e+00 5.735031e-04 2.583801e+00 
5.768899e-04 5.006760e+00 5.768899e-04 2.536414e+00 
5.776265e-04 5.009707e+00 5.776265e-04 2.526132e+00 
5.790997e-04 5.015556e+00 5.790997e-04 2.505595e+00 
5.796871e-04 5.017871e+00 5.796871e-04 2.497415e+00 
5.808621e-04 5.022472e+00 5.808621e-04 2.481073e+00 
5.811770e-04 5.023699e+00 5.811770e-04 2.476696e+00 
5.818069e-04 5.026144e+00 5.818069e-04 2.467947e+00 
5.824454e-04 5.028611e+00 5.824454e-04 2.459087e+00 
5.837224e-04 4.834807e+00 5.837224e-04 2.476543e+00 
5.850935e-04 4.834595e+00 5.850935e-04 2.533091e+00 
5.863934e-04 4.834093e+00 5.863934e-04 2.586510e+00 
5.864245e-04 4.834161e+00 5.864245e-04 2.587781e+00 
5.864866e-04 5.037312e+00 5.864866e-04 2.588603e+00 
5.865726e-04 5.045807e+00 5.865726e-04 2.587351e+00 
5.866341e-04 5.037775e+00 5.866341e-04 2.586457e+00 
5.866913e-04 5.046635e+00 5.866913e-04 2.585626e+00 
5.867762e-04 5.038066e+00 5.867762e-04 2.584394e+00 
5.869460e-04 5.047838e+00 5.869460e-04 2.581930e+00 
5.871636e-04 5.039543e+00 5.871636e-04 2.578771e+00 
5.874998e-04 5.050153e+00 5.874998e-04 2.573895e+00 
5.879158e-04 5.042539e+00 5.879158e-04 2.567863e+00 
5.879281e-04 5.047412e+00 5.879281e-04 2.567685e+00 
5.879527e-04 5.047445e+00 5.879527e-04 2.567326e+00 
5.879569e-04 5.047498e+00 5.879569e-04 2.567266e+00 
5.879641e-04 5.047666e+00 5.879641e-04 2.567161e+00 
5.879718e-04 5.047523e+00 5.879718e-04 2.567049e+00 
5.879845e-04 4.879950e+00 5.879845e-04 2.566886e+00 
5.880062e-04 4.837719e+00 5.880062e-04 2.567263e+00 
5.880273e-04 4.846954e+00 5.880273e-04 2.568127e+00 
5.880550e-04 4.836880e+00 5.880550e-04 2.569253e+00 
5.880979e-04 4.847505e+00 5.880979e-04 2.571015e+00 
5.881647e-04 4.836496e+00 5.881647e-04 2.573748e+00 
5.882545e-04 4.847701e+00 5.882545e-04 2.577431e+00 
5.884033e-04 4.836272e+00 5.884033e-04 2.583525e+00 
5.886612e-04 4.847687e+00 5.886612e-04 2.594088e+00 
5.891645e-04 4.836016e+00 5.891645e-04 2.614672e+00 
5.897726e-04 4.847422e+00 5.897726e-04 2.639501e+00 
5.906999e-04 5.063007e+00 5.906999e-04 2.649425e+00 
5.907756e-04 5.056566e+00 5.907756e-04 2.648296e+00 
5.909270e-04 5.056922e+00 5.909270e-04 2.646038e+00 
5.911177e-04 5.057975e+00 5.911177e-04 2.643195e+00 
5.913009e-04 5.058484e+00 5.913009e-04 2.640464e+00 
5.915121e-04 5.059609e+00 5.915121e-04 2.637319e+00 
5.916448e-04 5.059914e+00 5.916448e-04 2.635340e+00 
5.917998e-04 5.060804e+00 5.917998e-04 2.633032e+00 
5.919998e-04 5.061383e+00 5.919998e-04 2.630054e+00 
5.923999e-04 5.063286e+00 5.923999e-04 2.624098e+00 
5.928443e-04 5.064866e+00 5.928443e-04 2.617486e+00 
5.937108e-04 4.857658e+00 5.937108e-04 2.628700e+00 
5.943659e-04 4.857713e+00 5.943659e-04 2.655406e+00 
5.946607e-04 4.857405e+00 5.946607e-04 2.667396e+00 
5.952023e-04 4.857488e+00 5.952023e-04 2.689408e+00 
5.952100e-04 4.857381e+00 5.952100e-04 2.689722e+00 
5.952254e-04 4.857359e+00 5.952254e-04 2.690349e+00 
5.952563e-04 4.857369e+00 5.952563e-04 2.691603e+00 
5.953000e-04 4.857344e+00 5.953000e-04 2.693368e+00 
5.953451e-04 5.067540e+00 5.953451e-04 2.693929e+00 
5.953955e-04 5.078874e+00 5.953955e-04 2.693150e+00 
5.954480e-04 5.067446e+00 5.954480e-04 2.692349e+00 
5.954970e-04 5.079862e+00 5.954970e-04 2.691601e+00 
5.955452e-04 5.067313e+00 5.955452e-04 2.690866e+00 
5.956415e-04 5.080863e+00 5.956415e-04 2.689396e+00 
5.958009e-04 5.068199e+00 5.958009e-04 2.686964e+00 
5.960744e-04 5.082806e+00 5.960744e-04 2.682795e+00 
5.966212e-04 5.071595e+00 5.966212e-04 2.674460e+00 
5.973406e-04 5.088162e+00 5.973406e-04 2.663504e+00 
5.983750e-04 4.873269e+00 5.983750e-04 2.677288e+00 
5.985703e-04 4.868852e+00 5.985703e-04 2.685216e+00 
5.989609e-04 4.873089e+00 5.989609e-04 2.701071e+00 
5.992484e-04 4.868689e+00 5.992484e-04 2.712723e+00 
5.996705e-04 4.872881e+00 5.996705e-04 2.729819e+00 
5.996825e-04 4.870795e+00 5.996825e-04 2.730304e+00 
5.997065e-04 4.870656e+00 5.997065e-04 2.731275e+00 
5.997125e-04 4.870728e+00 5.997125e-04 2.731517e+00 
5.997245e-04 4.870726e+00 5.997245e-04 2.732001e+00 
5.997374e-04 4.870799e+00 5.997374e-04 2.732509e+00 
5.997394e-04 4.871153e+00 5.997394e-04 2.732586e+00 
5.997436e-04 4.871855e+00 5.997436e-04 2.732729e+00 
5.997446e-04 4.871664e+00 5.997446e-04 2.732760e+00 
5.997467e-04 4.871585e+00 5.997467e-04 2.732818e+00 
5.997472e-04 4.871674e+00 5.997472e-04 2.732831e+00 
5.997482e-04 4.871919e+00 5.997482e-04 2.732857e+00 
5.997503e-04 5.053783e+00 5.997503e-04 2.732866e+00 
5.997521e-04 5.198605e+00 5.997521e-04 2.732836e+00 
5.997536e-04 5.087714e+00 5.997536e-04 2.732812e+00 
5.997553e-04 4.994525e+00 5.997553e-04 2.732787e+00 
5.997572e-04 5.133124e+00 5.997572e-04 2.732759e+00 
5.997588e-04 5.159030e+00 5.997588e-04 2.732731e+00 
5.997610e-04 5.010395e+00 5.997610e-04 2.732698e+00 
5.997633e-04 5.096370e+00 5.997633e-04 2.732663e+00 
5.997660e-04 5.149263e+00 5.997660e-04 2.732620e+00 
5.997690e-04 5.014441e+00 5.997690e-04 2.732574e+00 
5.997721e-04 5.130280e+00 5.997721e-04 2.732526e+00 
5.997757e-04 5.099908e+00 5.997757e-04 2.732469e+00 
5.997792e-04 5.036781e+00 5.997792e-04 2.732416e+00 
5.997830e-04 5.152316e+00 5.997830e-04 2.732356e+00 
5.997873e-04 5.041178e+00 5.997873e-04 2.732288e+00 
5.997914e-04 5.106930e+00 5.997914e-04 2.732226e+00 
5.997951e-04 5.109151e+00 5.997951e-04 2.732167e+00 
5.997992e-04 5.046693e+00 5.997992e-04 2.732103e+00 
5.998029e-04 5.136443e+00 5.998029e-04 2.732047e+00 
5.998060e-04 5.064512e+00 5.998060e-04 2.731997e+00 
5.998091e-04 5.081285e+00 5.998091e-04 2.731950e+00 
5.998124e-04 5.119388e+00 5.998124e-04 2.731897e+00 
5.998155e-04 5.056796e+00 5.998155e-04 2.731850e+00 
5.998187e-04 5.106608e+00 5.998187e-04 2.731800e+00 
5.998224e-04 5.093348e+00 5.998224e-04 2.731742e+00 
5.998265e-04 5.071048e+00 5.998265e-04 2.731679e+00 
5.998305e-04 5.114092e+00 5.998305e-04 2.731616e+00 
5.998342e-04 5.070720e+00 5.998342e-04 2.731559e+00 
5.998379e-04 5.095335e+00 5.998379e-04 2.731501e+00 
5.998407e-04 5.101314e+00 5.998407e-04 2.731457e+00 
5.998434e-04 5.072182e+00 5.998434e-04 2.731415e+00 
5.998467e-04 5.100208e+00 5.998467e-04 2.731363e+00 
5.998500e-04 5.092574e+00 5.998500e-04 2.731312e+00 
5.998541e-04 5.078067e+00 5.998541e-04 2.731249e+00 
5.998597e-04 5.104625e+00 5.998597e-04 2.731161e+00 
5.998637e-04 5.077023e+00 5.998637e-04 2.731099e+00 
5.998682e-04 5.096005e+00 5.998682e-04 2.731029e+00 
5.998745e-04 5.090068e+00 5.998745e-04 2.730930e+00 
5.998827e-04 5.084782e+00 5.998827e-04 2.730804e+00 
5.998926e-04 5.098668e+00 5.998926e-04 2.730649e+00 
5.999033e-04 5.078687e+00 5.999033e-04 2.730482e+00 
5.999150e-04 5.103131e+00 5.999150e-04 2.730300e+00 
5.999258e-04 5.076058e+00 5.999258e-04 2.730131e+00 
5.999357e-04 5.104250e+00 5.999357e-04 2.729977e+00 
5.999450e-04 5.077283e+00 5.999450e-04 2.729832e+00 
5.999567e-04 5.101378e+00 5.999567e-04 2.729651e+00 
5.999666e-04 5.081929e+00 5.999666e-04 2.729496e+00 
5.999758e-04 5.094952e+00 5.999758e-04 2.729353e+00 
5.999843e-04 5.090108e+00 5.999843e-04 2.729221e+00 
5.999966e-04 5.087617e+00 5.999966e-04 2.729030e+00 
6.000174e-04 5.095002e+00 6.000174e-04 2.728705e+00 
6.000527e-04 5.085169e+00 6.000527e-04 2.728156e+00 
6.000891e-04 5.097182e+00 6.000891e-04 2.727588e+00 
6.001189e-04 5.083494e+00 6.001189e-04 2.727125e+00 
6.001544e-04 5.099346e+00 6.001544e-04 2.726571e+00 
6.002033e-04 5.082458e+00 6.002033e-04 2.725810e+00 
6.002705e-04 5.100806e+00 6.002705e-04 2.724764e+00 
6.003812e-04 5.082587e+00 6.003812e-04 2.723041e+00 
6.005800e-04 5.102500e+00 6.005800e-04 2.719945e+00 
6.009777e-04 5.084940e+00 6.009777e-04 2.713758e+00 
6.017731e-04 5.107670e+00 6.017731e-04 2.701391e+00 
6.028702e-04 5.092896e+00 6.028702e-04 2.684354e+00 
6.044390e-04 4.920628e+00 6.044390e-04 2.701765e+00 
6.072231e-04 5.110250e+00 6.072231e-04 2.732143e+00 
6.103269e-04 5.140781e+00 6.103269e-04 2.682980e+00 
6.107092e-04 5.133648e+00 6.107092e-04 2.676941e+00 
6.110909e-04 5.135267e+00 6.110909e-04 2.670912e+00 
6.115606e-04 5.137181e+00 6.115606e-04 2.663496e+00 
6.119760e-04 5.138929e+00 6.119760e-04 2.656944e+00 
6.125632e-04 5.141312e+00 6.125632e-04 2.647687e+00 
6.134859e-04 4.931758e+00 6.134859e-04 2.659183e+00 
6.145747e-04 5.148752e+00 6.145747e-04 2.672651e+00 
6.153599e-04 5.152246e+00 6.153599e-04 2.660143e+00 
6.159286e-04 5.153573e+00 6.159286e-04 2.651097e+00 
6.165494e-04 5.157103e+00 6.165494e-04 2.641231e+00 
6.173507e-04 4.947435e+00 6.173507e-04 2.651185e+00 
6.178108e-04 4.947161e+00 6.178108e-04 2.669904e+00 
6.180830e-04 4.947238e+00 6.180830e-04 2.680969e+00 
6.185137e-04 4.946974e+00 6.185137e-04 2.698458e+00 
6.185467e-04 4.947039e+00 6.185467e-04 2.699796e+00 
6.186127e-04 5.160039e+00 6.186127e-04 2.700601e+00 
6.187048e-04 5.166844e+00 6.187048e-04 2.699110e+00 
6.187530e-04 5.160420e+00 6.187530e-04 2.698330e+00 
6.188015e-04 5.167673e+00 6.188015e-04 2.697544e+00 
6.188813e-04 5.160629e+00 6.188813e-04 2.696252e+00 
6.190272e-04 5.168799e+00 6.190272e-04 2.693892e+00 
6.192371e-04 5.162004e+00 6.192371e-04 2.690496e+00 
6.194730e-04 5.170736e+00 6.194730e-04 2.686680e+00 
6.199449e-04 5.164885e+00 6.199449e-04 2.679052e+00 
6.204822e-04 5.174948e+00 6.204822e-04 2.670374e+00 
6.212065e-04 5.170052e+00 6.212065e-04 2.658686e+00 
6.220411e-04 4.961750e+00 6.220411e-04 2.668287e+00 
6.226311e-04 4.964842e+00 6.226311e-04 2.692190e+00 
6.227179e-04 4.963205e+00 6.227179e-04 2.695720e+00 
6.228392e-04 4.963156e+00 6.228392e-04 2.700646e+00 
6.229801e-04 4.963135e+00 6.229801e-04 2.706369e+00 
6.231205e-04 4.963081e+00 6.231205e-04 2.712070e+00 
6.232577e-04 4.963061e+00 6.232577e-04 2.717635e+00 
6.235320e-04 4.962971e+00 6.235320e-04 2.728756e+00 
6.235371e-04 4.962978e+00 6.235371e-04 2.728962e+00 
6.235473e-04 4.962975e+00 6.235473e-04 2.729373e+00 
6.235676e-04 4.962970e+00 6.235676e-04 2.730196e+00 
6.236082e-04 4.962959e+00 6.236082e-04 2.731842e+00 
6.236683e-04 5.179443e+00 6.236683e-04 2.732563e+00 
6.237305e-04 5.184336e+00 6.237305e-04 2.731531e+00 
6.238147e-04 5.179844e+00 6.238147e-04 2.730137e+00 
6.239008e-04 5.185329e+00 6.239008e-04 2.728715e+00 
6.240061e-04 5.180402e+00 6.240061e-04 2.726978e+00 
6.242167e-04 5.186826e+00 6.242167e-04 2.723505e+00 
6.244985e-04 5.182377e+00 6.244985e-04 2.718859e+00 
6.250538e-04 5.190398e+00 6.250538e-04 2.709710e+00 
6.260209e-04 5.188698e+00 6.260209e-04 2.693794e+00 
6.265417e-04 5.196614e+00 6.265417e-04 2.685231e+00 
6.273572e-04 5.194177e+00 6.273572e-04 2.671837e+00 
6.283694e-04 4.984162e+00 6.283694e-04 2.675834e+00 
6.285576e-04 4.987442e+00 6.285576e-04 2.682087e+00 
6.288421e-04 4.984153e+00 6.288421e-04 2.693640e+00 
6.290936e-04 4.987274e+00 6.290936e-04 2.703846e+00 
6.293593e-04 4.984041e+00 6.293593e-04 2.714615e+00 
6.297193e-04 4.987085e+00 6.297193e-04 2.729193e+00 
6.297227e-04 4.985773e+00 6.297227e-04 2.729331e+00 
6.297295e-04 4.985244e+00 6.297295e-04 2.729607e+00 
6.297391e-04 4.985793e+00 6.297391e-04 2.729995e+00 
6.297493e-04 4.985232e+00 6.297493e-04 2.730407e+00 
6.297697e-04 4.985783e+00 6.297697e-04 2.731230e+00 
6.298103e-04 4.985219e+00 6.298103e-04 2.732875e+00 
6.298334e-04 4.985763e+00 6.298334e-04 2.733806e+00 
6.298604e-04 4.985948e+00 6.298604e-04 2.734659e+00 
6.299017e-04 5.207616e+00 6.299017e-04 2.734782e+00 
6.299251e-04 5.202108e+00 6.299251e-04 2.734390e+00 
6.299473e-04 5.205982e+00 6.299473e-04 2.734019e+00 
6.299737e-04 5.204067e+00 6.299737e-04 2.733576e+00 
6.300121e-04 5.204893e+00 6.300121e-04 2.732933e+00 
6.300666e-04 5.205404e+00 6.300666e-04 2.732022e+00 
6.301578e-04 5.204884e+00 6.301578e-04 2.730495e+00 
6.303286e-04 5.206859e+00 6.303286e-04 2.727639e+00 
6.306700e-04 5.206847e+00 6.306700e-04 2.721929e+00 
6.313529e-04 5.211234e+00 6.313529e-04 2.710517e+00 
6.327187e-04 5.215306e+00 6.327187e-04 2.687729e+00 
6.332418e-04 5.219094e+00 6.332418e-04 2.679014e+00 
6.336413e-04 5.218998e+00 6.336413e-04 2.672362e+00 
6.344404e-04 5.006548e+00 6.344404e-04 2.674894e+00 
6.348704e-04 5.009554e+00 6.348704e-04 2.689169e+00 
6.352472e-04 5.006401e+00 6.352472e-04 2.704451e+00 
6.352833e-04 5.007869e+00 6.352833e-04 2.705913e+00 
6.353555e-04 5.007930e+00 6.353555e-04 2.708835e+00 
6.354687e-04 5.007819e+00 6.354687e-04 2.713419e+00 
6.355741e-04 5.007872e+00 6.355741e-04 2.717690e+00 
6.357851e-04 5.007735e+00 6.357851e-04 2.726228e+00 
6.358026e-04 5.007771e+00 6.358026e-04 2.726936e+00 
6.358376e-04 5.007765e+00 6.358376e-04 2.728350e+00 
6.358880e-04 5.227042e+00 6.358880e-04 2.728940e+00 
6.359356e-04 5.225900e+00 6.359356e-04 2.728134e+00 
6.359966e-04 5.226918e+00 6.359966e-04 2.727100e+00 
6.360803e-04 5.226941e+00 6.360803e-04 2.725684e+00 
6.362476e-04 5.227689e+00 6.362476e-04 2.722852e+00 
6.365430e-04 5.229015e+00 6.365430e-04 2.717853e+00 
6.369742e-04 5.230623e+00 6.369742e-04 2.710562e+00 
6.378203e-04 5.234357e+00 6.378203e-04 2.696268e+00 
6.387685e-04 5.237975e+00 6.387685e-04 2.680272e+00 
6.404212e-04 5.025878e+00 6.404212e-04 2.685736e+00 
6.405635e-04 5.027816e+00 6.405635e-04 2.691490e+00 
6.408480e-04 5.027873e+00 6.408480e-04 2.703018e+00 
6.409847e-04 5.027704e+00 6.409847e-04 2.708564e+00 
6.410515e-04 5.027819e+00 6.410515e-04 2.711271e+00 
6.411608e-04 5.027657e+00 6.411608e-04 2.715702e+00 
6.413136e-04 5.027752e+00 6.413136e-04 2.721865e+00 
6.414473e-04 5.243061e+00 6.414473e-04 2.723407e+00 
6.415284e-04 5.249056e+00 6.415284e-04 2.722020e+00 
6.416179e-04 5.243735e+00 6.416179e-04 2.720489e+00 
6.417020e-04 5.249887e+00 6.417020e-04 2.719049e+00 
6.418171e-04 5.244467e+00 6.418171e-04 2.717081e+00 
6.420473e-04 5.251375e+00 6.420473e-04 2.713146e+00 
6.424127e-04 5.246899e+00 6.424127e-04 2.706902e+00 
6.431435e-04 5.255907e+00 6.431435e-04 2.694427e+00 
6.444017e-04 5.255027e+00 6.444017e-04 2.672981e+00 
6.458118e-04 5.047011e+00 6.458118e-04 2.689226e+00 
6.461108e-04 5.047680e+00 6.461108e-04 2.701371e+00 
6.462249e-04 5.047652e+00 6.462249e-04 2.706004e+00 
6.464491e-04 5.047589e+00 6.464491e-04 2.715105e+00 
6.467837e-04 5.047502e+00 6.467837e-04 2.728671e+00 
6.468091e-04 5.265935e+00 6.468091e-04 2.728231e+00 
6.468600e-04 5.264051e+00 6.468600e-04 2.727351e+00 
6.469283e-04 5.268150e+00 6.469283e-04 2.726167e+00 
6.469963e-04 5.265118e+00 6.469963e-04 2.724989e+00 
6.470937e-04 5.268456e+00 6.470937e-04 2.723302e+00 
